,CBS_Class,CBS_MY_Order,CBS_MY_Rate,CBS_XS_MY,CBS_DXPZ,CBS_XSCS,CBS_CRTAX,Book_Class,CBS_BK_Average_price,CBS_BK_MY_Order,CBS_BK_MY_Rate,CBS_BK_XS_MY,CBS_BK_DXPZ,CBS_BK_XSCS,FXS_Class,User_Area,User_Get_Price,FXS_Discount,FXS_BK_MY_Order,FXS_BK_MY_Rate,FXS_BK_MY,FXS_BK_DXPZ,FXS_BK_XSCS,FXS_BK_Average_Price
1720,5,33,0.7648,70532354.41,6037,3672779,0.07,3,33.0,82,0.237,3971280.0,556,120328,4,3,9.0,0.55,79,0.23800000000000002,661193.4,365,19055,34.7
1721,5,33,0.7648,70532354.41,6037,3672779,0.08,7,25.1,222,0.0167,102272.7,7,4075,4,3,9.0,0.55,222,0.0102,11318.9,4,449,25.21
1722,5,33,0.7648,70532354.41,6037,3672779,0.07,2,18.79,6,3.4601,57963061.27,4795,3084489,4,3,9.0,0.55,5,4.168,11007197.7,3202,566546,19.43
1723,5,33,0.7648,70532354.41,6037,3672779,0.07,4,45.17,83,0.1691,771329.44,39,17075,4,3,9.0,0.55,70,0.2203,176907.2,24,3992,44.32
1724,5,33,0.7648,70532354.41,6037,3672779,0.07,1,35.22,217,0.0472,854060.3,163,24250,2,1,9.0,0.55,202,0.0474,156429.9,128,4831,32.38
1725,5,33,0.7648,70532354.41,6037,3672779,0.07,6,16.22,72,0.2909,6823267.0,473,420797,2,1,9.0,0.55,62,0.365,1929541.8,386,126429,15.26
1726,5,33,0.7648,70532354.41,6037,3672779,0.08,5,26.68,250,0.0074,47083.7,4,1765,2,1,9.0,0.55,249,0.0052,8149.2,4,304,26.81
1727,5,33,0.7648,70532354.41,6037,3672779,0.07,3,33.0,82,0.237,3971280.0,556,120328,2,1,9.0,0.55,80,0.2276,784431.1,423,23920,32.79
1728,5,33,0.7648,70532354.41,6037,3672779,0.08,7,25.1,222,0.0167,102272.7,7,4075,2,1,9.0,0.55,207,0.0156,16341.3,4,650,25.14
1729,5,33,0.7648,70532354.41,6037,3672779,0.07,2,18.79,6,3.4601,57963061.27,4795,3084489,2,1,9.0,0.55,5,3.6935,12837019.8,3776,704230,18.23
1730,5,33,0.7648,70532354.41,6037,3672779,0.07,4,45.17,83,0.1691,771329.44,39,17075,2,1,9.0,0.55,84,0.1725,148972.6,26,3308,45.03
1731,5,33,0.7648,70532354.41,6037,3672779,0.07,1,35.22,217,0.0472,854060.3,163,24250,1,1,9.0,0.55,207,0.0506,345612.3,147,9897,34.92
1732,5,33,0.7648,70532354.41,6037,3672779,0.07,6,16.22,72,0.2909,6823267.0,473,420797,1,1,9.0,0.55,79,0.2706,3012282.1,444,183402,16.42
1733,5,33,0.7648,70532354.41,6037,3672779,0.08,5,26.68,250,0.0074,47083.7,4,1765,1,1,9.0,0.55,246,0.0062,15820.8,4,611,25.89
1734,5,33,0.7648,70532354.41,6037,3672779,0.07,3,33.0,82,0.237,3971280.0,556,120328,1,1,9.0,0.55,73,0.271,1728817.7,513,53749,32.16
1735,5,33,0.7648,70532354.41,6037,3672779,0.08,7,25.1,222,0.0167,102272.7,7,4075,1,1,9.0,0.55,218,0.0197,41848.9,7,1664,25.15
1736,5,33,0.7648,70532354.41,6037,3672779,0.07,2,18.79,6,3.4601,57963061.27,4795,3084489,1,1,9.0,0.55,6,3.2099,23601768.77,4465,1289703,18.3
1737,5,33,0.7648,70532354.41,6037,3672779,0.07,4,45.17,83,0.1691,771329.44,39,17075,1,1,9.0,0.55,99,0.1313,219750.2,37,4923,44.64
1738,5,33,0.7648,70532354.41,6037,3672779,0.07,1,35.22,217,0.0472,854060.3,163,24250,5,4,9.0,0.55,140,0.0718,41388.0,52,802,51.61
1739,5,33,0.7648,70532354.41,6037,3672779,0.07,6,16.22,72,0.2909,6823267.0,473,420797,5,4,9.0,0.55,80,0.2366,153066.2,305,9887,15.48
1740,5,33,0.7648,70532354.41,6037,3672779,0.08,5,26.68,250,0.0074,47083.7,4,1765,5,4,9.0,0.55,216,0.0016,300.1,2,11,27.28
1741,5,33,0.7648,70532354.41,6037,3672779,0.07,3,33.0,82,0.237,3971280.0,556,120328,5,4,9.0,0.55,91,0.185,83672.2,215,2406,34.78
1742,5,33,0.7648,70532354.41,6037,3672779,0.08,7,25.1,222,0.0167,102272.7,7,4075,5,4,9.0,0.55,151,0.0299,1743.0,2,70,24.9
1743,5,33,0.7648,70532354.41,6037,3672779,0.07,2,18.79,6,3.4601,57963061.27,4795,3084489,5,4,9.0,0.55,12,2.3377,958559.9,1896,41922,22.87
1744,5,33,0.7648,70532354.41,6037,3672779,0.07,4,45.17,83,0.1691,771329.44,39,17075,5,4,9.0,0.55,139,0.0499,4484.8,11,114,39.34
1745,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,1,33.21,62,0.4049,6859110.0,996,206563,3,2,9.0,0.585,65,0.3651,1632320.5,725,48507,33.65
1746,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,6,14.11,137,0.1135,2199724.54,632,155846,3,2,9.0,0.585,197,0.044000000000000004,110611.7,105,7050,15.69
1747,8,69,0.40299999999999997,33419505.14,2566,1081765,0.08,5,30.14,192,0.0217,149953.8,14,4975,3,2,9.0,0.585,263,0.0077,11920.0,8,332,35.9
1748,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,3,32.62,26,0.9390000000000001,12804411.4,476,392551,3,2,9.0,0.585,25,0.9208,3141910.1,379,93420,33.63
1749,8,69,0.40299999999999997,33419505.14,2566,1081765,0.08,7,56.55,44,0.3522,2993072.2,199,52927,3,2,9.0,0.585,44,0.3456,855144.2,174,15061,56.78
1750,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,2,18.99,150,0.0696,834246.0,142,43939,3,2,9.0,0.585,191,0.0345,72159.2,78,4091,17.64
1751,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,4,33.69,13,1.3945,7578987.2,107,224964,3,2,9.0,0.585,19,1.1828,1577498.8,89,46299,34.07
1752,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,1,33.21,62,0.4049,6859110.0,996,206563,4,3,9.0,0.585,64,0.4015,1282730.3,667,36297,35.34
1753,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,6,14.11,137,0.1135,2199724.54,632,155846,4,3,9.0,0.585,103,0.1845,584469.14,319,42301,13.82
1754,8,69,0.40299999999999997,33419505.14,2566,1081765,0.08,5,30.14,192,0.0217,149953.8,14,4975,4,3,9.0,0.585,153,0.0327,39710.0,10,875,45.38
1755,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,3,32.62,26,0.9390000000000001,12804411.4,476,392551,4,3,9.0,0.585,29,0.9018,2400027.0,369,73457,32.67
1756,8,69,0.40299999999999997,33419505.14,2566,1081765,0.08,7,56.55,44,0.3522,2993072.2,199,52927,4,3,9.0,0.585,43,0.3414,580673.6,152,11035,52.62
1757,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,2,18.99,150,0.0696,834246.0,142,43939,4,3,9.0,0.585,164,0.0517,111165.4,102,6086,18.27
1758,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,4,33.69,13,1.3945,7578987.2,107,224964,4,3,9.0,0.585,13,1.5064,1549566.8,87,45278,34.22
1759,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,1,33.21,62,0.4049,6859110.0,996,206563,2,1,9.0,0.585,62,0.3983,1192908.8,809,34646,34.43
1760,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,6,14.11,137,0.1135,2199724.54,632,155846,2,1,9.0,0.585,108,0.161,664954.99,344,46326,14.35
1761,8,69,0.40299999999999997,33419505.14,2566,1081765,0.08,5,30.14,192,0.0217,149953.8,14,4975,2,1,9.0,0.585,263,0.0078,11416.0,8,294,38.83
1762,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,3,32.62,26,0.9390000000000001,12804411.4,476,392551,2,1,9.0,0.585,31,0.8515,2152034.7,402,67947,31.67
1763,8,69,0.40299999999999997,33419505.14,2566,1081765,0.08,7,56.55,44,0.3522,2993072.2,199,52927,2,1,9.0,0.585,45,0.3104,503349.0,167,8445,59.6
1764,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,2,18.99,150,0.0696,834246.0,142,43939,2,1,9.0,0.585,175,0.0464,109948.2,129,6547,16.79
1765,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,4,33.69,13,1.3945,7578987.2,107,224964,2,1,9.0,0.585,12,1.6365,1494700.2,96,43671,34.23
1766,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,1,33.21,62,0.4049,6859110.0,996,206563,1,1,9.0,0.585,54,0.4701,2266658.0,846,71959,31.5
1767,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,6,14.11,137,0.1135,2199724.54,632,155846,1,1,9.0,0.585,165,0.0792,615391.81,412,45467,13.53
1768,8,69,0.40299999999999997,33419505.14,2566,1081765,0.08,5,30.14,192,0.0217,149953.8,14,4975,1,1,9.0,0.585,136,0.042,79806.0,11,3292,24.24
1769,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,3,32.62,26,0.9390000000000001,12804411.4,476,392551,1,1,9.0,0.585,22,1.0461,4053187.4,423,125112,32.4
1770,8,69,0.40299999999999997,33419505.14,2566,1081765,0.08,7,56.55,44,0.3522,2993072.2,199,52927,1,1,9.0,0.585,35,0.4518,874751.6,178,15340,57.02
1771,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,2,18.99,150,0.0696,834246.0,142,43939,1,1,9.0,0.585,114,0.11599999999999999,500508.0,104,25166,19.89
1772,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,4,33.69,13,1.3945,7578987.2,107,224964,1,1,9.0,0.585,14,1.3836,2363908.2,93,71517,33.05
1773,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,1,33.21,62,0.4049,6859110.0,996,206563,5,4,9.0,0.585,70,0.2847,51272.0,167,1604,31.97
1774,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,6,14.11,137,0.1135,2199724.54,632,155846,5,4,9.0,0.585,72,0.2286,92284.3,175,6002,15.38
1775,8,69,0.40299999999999997,33419505.14,2566,1081765,0.08,5,30.14,192,0.0217,149953.8,14,4975,5,4,9.0,0.585,178,0.0054,1250.0,2,33,37.88
1776,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,3,32.62,26,0.9390000000000001,12804411.4,476,392551,5,4,9.0,0.585,21,1.1881,146640.0,190,4215,34.79
1777,8,69,0.40299999999999997,33419505.14,2566,1081765,0.08,7,56.55,44,0.3522,2993072.2,199,52927,5,4,9.0,0.585,43,0.2613,30111.2,62,356,84.58
1778,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,2,18.99,150,0.0696,834246.0,142,43939,5,4,9.0,0.585,175,0.021,3640.0,35,297,12.26
1779,8,69,0.40299999999999997,33419505.14,2566,1081765,0.07,4,33.69,13,1.3945,7578987.2,107,224964,5,4,9.0,0.585,20,1.2477,54308.2,70,1670,32.52
1780,8,57,0.4841,40597497.6,3243,1234865,0.07,1,28.18,19,0.9809,15745155.4,1149,558664,3,2,9.0,0.585,34,0.6476,2654742.7,892,84122,31.56
1781,8,57,0.4841,40597497.6,3243,1234865,0.07,6,13.71,153,0.0805,1631185.95,786,118977,3,2,9.0,0.585,248,0.0192,53773.4,122,3256,16.52
1782,8,57,0.4841,40597497.6,3243,1234865,0.08,5,42.6,196,0.0174,121849.0,13,2860,3,2,9.0,0.585,206,0.0151,22026.0,9,574,38.37
1783,8,57,0.4841,40597497.6,3243,1234865,0.07,3,36.7,27,0.8393,12302118.45,664,335162,3,2,9.0,0.585,31,0.78,2732691.5,543,70490,38.77
1784,8,57,0.4841,40597497.6,3243,1234865,0.08,7,73.8,19,0.8849,6727768.8,365,91162,3,2,9.0,0.585,18,0.8485,1874165.6,344,28829,65.01
1785,8,57,0.4841,40597497.6,3243,1234865,0.07,2,20.88,184,0.0452,578248.6,153,27693,3,2,9.0,0.585,190,0.0378,85969.6,81,3831,22.44
1786,8,57,0.4841,40597497.6,3243,1234865,0.07,4,34.79,39,0.6485,3491171.4,113,100347,3,2,9.0,0.585,49,0.5205,689321.5,92,20052,34.38
1787,8,57,0.4841,40597497.6,3243,1234865,0.07,1,28.18,19,0.9809,15745155.4,1149,558664,4,3,9.0,0.585,24,0.9978,2928183.4,779,102191,28.65
1788,8,57,0.4841,40597497.6,3243,1234865,0.07,6,13.71,153,0.0805,1631185.95,786,118977,4,3,9.0,0.585,121,0.1267,416978.43,320,31191,13.37
1789,8,57,0.4841,40597497.6,3243,1234865,0.08,5,42.6,196,0.0174,121849.0,13,2860,4,3,9.0,0.585,180,0.0175,20836.0,8,477,43.68
1790,8,57,0.4841,40597497.6,3243,1234865,0.07,3,36.7,27,0.8393,12302118.45,664,335162,4,3,9.0,0.585,34,0.7614,2090194.4,523,58900,35.49
1791,8,57,0.4841,40597497.6,3243,1234865,0.08,7,73.8,19,0.8849,6727768.8,365,91162,4,3,9.0,0.585,22,0.6629999999999999,1026922.0,321,17607,58.32
1792,8,57,0.4841,40597497.6,3243,1234865,0.07,2,20.88,184,0.0452,578248.6,153,27693,4,3,9.0,0.585,190,0.0349,79557.0,68,3590,22.16
1793,8,57,0.4841,40597497.6,3243,1234865,0.07,4,34.79,39,0.6485,3491171.4,113,100347,4,3,9.0,0.585,33,0.7729,788477.1,94,22115,35.65
1794,8,57,0.4841,40597497.6,3243,1234865,0.07,1,28.18,19,0.9809,15745155.4,1149,558664,2,1,9.0,0.585,30,0.843,2491028.7,868,86712,28.73
1795,8,57,0.4841,40597497.6,3243,1234865,0.07,6,13.71,153,0.0805,1631185.95,786,118977,2,1,9.0,0.585,135,0.1048,500929.94,358,36335,13.79
1796,8,57,0.4841,40597497.6,3243,1234865,0.08,5,42.6,196,0.0174,121849.0,13,2860,2,1,9.0,0.585,154,0.0247,40181.0,11,838,47.95
1797,8,57,0.4841,40597497.6,3243,1234865,0.07,3,36.7,27,0.8393,12302118.45,664,335162,2,1,9.0,0.585,36,0.6977,2010124.5,542,62308,32.26
1798,8,57,0.4841,40597497.6,3243,1234865,0.08,7,73.8,19,0.8849,6727768.8,365,91162,2,1,9.0,0.585,32,0.5225,781311.0,302,14443,54.1
1799,8,57,0.4841,40597497.6,3243,1234865,0.07,2,20.88,184,0.0452,578248.6,153,27693,2,1,9.0,0.585,172,0.0455,124334.8,132,5110,24.33
1800,8,57,0.4841,40597497.6,3243,1234865,0.07,4,34.79,39,0.6485,3491171.4,113,100347,2,1,9.0,0.585,43,0.5743,575135.3,100,17372,33.11
1801,8,57,0.4841,40597497.6,3243,1234865,0.07,1,28.18,19,0.9809,15745155.4,1149,558664,1,1,9.0,0.585,14,1.4206,6766311.5,937,256850,26.34
1802,8,57,0.4841,40597497.6,3243,1234865,0.07,6,13.71,153,0.0805,1631185.95,786,118977,1,1,9.0,0.585,171,0.0668,541014.95,590,39874,13.57
1803,8,57,0.4841,40597497.6,3243,1234865,0.08,5,42.6,196,0.0174,121849.0,13,2860,1,1,9.0,0.585,195,0.0148,32634.0,11,812,40.19
1804,8,57,0.4841,40597497.6,3243,1234865,0.07,3,36.7,27,0.8393,12302118.45,664,335162,1,1,9.0,0.585,32,0.7408,3168626.45,604,93596,33.85
1805,8,57,0.4841,40597497.6,3243,1234865,0.08,7,73.8,19,0.8849,6727768.8,365,91162,1,1,9.0,0.585,25,0.6619,1248472.6,343,20599,60.61
1806,8,57,0.4841,40597497.6,3243,1234865,0.07,2,20.88,184,0.0452,578248.6,153,27693,1,1,9.0,0.585,171,0.0504,237261.8,138,13092,18.12
1807,8,57,0.4841,40597497.6,3243,1234865,0.07,4,34.79,39,0.6485,3491171.4,113,100347,1,1,9.0,0.585,31,0.7344,1206392.9,99,35473,34.01
1808,8,57,0.4841,40597497.6,3243,1234865,0.07,1,28.18,19,0.9809,15745155.4,1149,558664,5,4,9.0,0.585,23,0.9235,518654.6,407,14445,35.91
1809,8,57,0.4841,40597497.6,3243,1234865,0.07,6,13.71,153,0.0805,1631185.95,786,118977,5,4,9.0,0.585,94,0.1798,67113.63,188,4843,13.86
1810,8,57,0.4841,40597497.6,3243,1234865,0.08,5,42.6,196,0.0174,121849.0,13,2860,5,4,9.0,0.585,141,0.0088,1896.0,4,48,39.5
1811,8,57,0.4841,40597497.6,3243,1234865,0.07,3,36.7,27,0.8393,12302118.45,664,335162,5,4,9.0,0.585,6,2.9863,1746112.0,334,35591,49.06
1812,8,57,0.4841,40597497.6,3243,1234865,0.08,7,73.8,19,0.8849,6727768.8,365,91162,5,4,9.0,0.585,1,15.4037,1545180.2,209,5315,290.72
1813,8,57,0.4841,40597497.6,3243,1234865,0.07,2,20.88,184,0.0452,578248.6,153,27693,5,4,9.0,0.585,87,0.1192,32278.4,97,1098,29.4
1814,8,57,0.4841,40597497.6,3243,1234865,0.07,4,34.79,39,0.6485,3491171.4,113,100347,5,4,9.0,0.585,34,0.8639,113866.4,77,1684,67.62
1815,8,78,0.3571,29658104.17,3701,971178,0.07,1,36.03,45,0.5354,8101933.5,1120,224866,3,2,9.0,0.585,79,0.2938,1113155.1,890,29524,37.7
1816,8,78,0.3571,29658104.17,3701,971178,0.07,6,16.94,60,0.35600000000000004,7486811.37,1200,442035,3,2,9.0,0.585,94,0.1731,511058.7,601,27815,18.37
1817,8,78,0.3571,29658104.17,3701,971178,0.08,5,41.59,217,0.0113,77018.0,19,1852,3,2,9.0,0.585,189,0.0159,22237.0,15,535,41.56
1818,8,78,0.3571,29658104.17,3701,971178,0.07,3,39.49,59,0.4278,6235775.7,692,157904,3,2,9.0,0.585,65,0.3736,1275796.1,554,30392,41.98
1819,8,78,0.3571,29658104.17,3701,971178,0.08,7,84.51,22,0.7337,4861088.4,414,57522,3,2,9.0,0.585,20,0.7428,1437668.0,382,20467,70.24
1820,8,78,0.3571,29658104.17,3701,971178,0.07,2,23.77,219,0.0251,344738.4,150,14505,3,2,9.0,0.585,219,0.023,57513.4,65,1593,36.1
1821,8,78,0.3571,29658104.17,3701,971178,0.07,4,35.19,51,0.5076,2550738.8,106,72494,3,2,9.0,0.585,48,0.5323,668165.4,96,18753,35.63
1822,8,78,0.3571,29658104.17,3701,971178,0.07,1,36.03,45,0.5354,8101933.5,1120,224866,4,3,9.0,0.585,57,0.4074,1235248.1,820,33956,36.38
1823,8,78,0.3571,29658104.17,3701,971178,0.07,6,16.94,60,0.35600000000000004,7486811.37,1200,442035,4,3,9.0,0.585,65,0.3744,1321160.5,996,76822,17.2
1824,8,78,0.3571,29658104.17,3701,971178,0.08,5,41.59,217,0.0113,77018.0,19,1852,4,3,9.0,0.585,163,0.0226,26528.0,16,618,42.93
1825,8,78,0.3571,29658104.17,3701,971178,0.07,3,39.49,59,0.4278,6235775.7,692,157904,4,3,9.0,0.585,63,0.3918,1148308.3,503,30704,37.4
1826,8,78,0.3571,29658104.17,3701,971178,0.08,7,84.51,22,0.7337,4861088.4,414,57522,4,3,9.0,0.585,24,0.6042,866778.6,378,13518,64.12
1827,8,78,0.3571,29658104.17,3701,971178,0.07,2,23.77,219,0.0251,344738.4,150,14505,4,3,9.0,0.585,214,0.0204,51957.8,110,1670,31.11
1828,8,78,0.3571,29658104.17,3701,971178,0.07,4,35.19,51,0.5076,2550738.8,106,72494,4,3,9.0,0.585,43,0.5826,591787.8,96,17047,34.72
1829,8,78,0.3571,29658104.17,3701,971178,0.07,1,36.03,45,0.5354,8101933.5,1120,224866,2,1,9.0,0.585,29,0.8738,2450830.4,793,70874,34.58
1830,8,78,0.3571,29658104.17,3701,971178,0.07,6,16.94,60,0.35600000000000004,7486811.37,1200,442035,2,1,9.0,0.585,56,0.4272,2195165.79,1020,125684,17.47
1831,8,78,0.3571,29658104.17,3701,971178,0.08,5,41.59,217,0.0113,77018.0,19,1852,2,1,9.0,0.585,245,0.0056,9087.0,16,248,36.64
1832,8,78,0.3571,29658104.17,3701,971178,0.07,3,39.49,59,0.4278,6235775.7,692,157904,2,1,9.0,0.585,67,0.3392,1019712.9,537,30222,33.74
1833,8,78,0.3571,29658104.17,3701,971178,0.08,7,84.51,22,0.7337,4861088.4,414,57522,2,1,9.0,0.585,39,0.3696,455702.2,323,7925,57.5
1834,8,78,0.3571,29658104.17,3701,971178,0.07,2,23.77,219,0.0251,344738.4,150,14505,2,1,9.0,0.585,198,0.0295,88484.0,132,3555,24.89
1835,8,78,0.3571,29658104.17,3701,971178,0.07,4,35.19,51,0.5076,2550738.8,106,72494,2,1,9.0,0.585,57,0.389,380226.2,95,11269,33.74
1836,8,78,0.3571,29658104.17,3701,971178,0.07,1,36.03,45,0.5354,8101933.5,1120,224866,1,1,9.0,0.585,42,0.6007,2968473.3,923,83780,35.43
1837,8,78,0.3571,29658104.17,3701,971178,0.07,6,16.94,60,0.35600000000000004,7486811.37,1200,442035,1,1,9.0,0.585,58,0.3803,3291109.28,1115,201594,16.33
1838,8,78,0.3571,29658104.17,3701,971178,0.08,5,41.59,217,0.0113,77018.0,19,1852,1,1,9.0,0.585,232,0.0077,17941.0,18,417,43.02
1839,8,78,0.3571,29658104.17,3701,971178,0.07,3,39.49,59,0.4278,6235775.7,692,157904,1,1,9.0,0.585,51,0.4757,2251555.9,608,57537,39.13
1840,8,78,0.3571,29658104.17,3701,971178,0.08,7,84.51,22,0.7337,4861088.4,414,57522,1,1,9.0,0.585,24,0.7642,1413322.0,367,13348,105.88
1841,8,78,0.3571,29658104.17,3701,971178,0.07,2,23.77,219,0.0251,344738.4,150,14505,1,1,9.0,0.585,215,0.0268,140354.8,110,7425,18.9
1842,8,78,0.3571,29658104.17,3701,971178,0.07,4,35.19,51,0.5076,2550738.8,106,72494,1,1,9.0,0.585,46,0.506,819375.3,99,23208,35.31
1843,8,78,0.3571,29658104.17,3701,971178,0.07,1,36.03,45,0.5354,8101933.5,1120,224866,5,4,9.0,0.585,26,0.7547,293219.0,290,5634,52.04
1844,8,78,0.3571,29658104.17,3701,971178,0.07,6,16.94,60,0.35600000000000004,7486811.37,1200,442035,5,4,9.0,0.585,53,0.381,168257.1,486,10116,16.63
1845,8,78,0.3571,29658104.17,3701,971178,0.08,5,41.59,217,0.0113,77018.0,19,1852,5,4,9.0,0.585,161,0.0057,1106.0,2,28,39.5
1846,8,78,0.3571,29658104.17,3701,971178,0.07,3,39.49,59,0.4278,6235775.7,692,157904,5,4,9.0,0.585,15,1.4365,455944.8,276,7320,62.29
1847,8,78,0.3571,29658104.17,3701,971178,0.08,7,84.51,22,0.7337,4861088.4,414,57522,5,4,9.0,0.585,1,9.5265,616566.8,167,1350,456.72
1848,8,78,0.3571,29658104.17,3701,971178,0.07,2,23.77,219,0.0251,344738.4,150,14505,5,4,9.0,0.585,178,0.0198,5791.8,33,223,25.97
1849,8,78,0.3571,29658104.17,3701,971178,0.07,4,35.19,51,0.5076,2550738.8,106,72494,5,4,9.0,0.585,47,0.5872,47457.4,55,954,49.75
1850,8,64,0.4239,36854124.39,5652,1755424,0.07,1,37.02,62,0.3524,5513999.6,1269,148934,3,2,9.0,0.585,77,0.2767,1055005.5,947,26379,39.99
1851,8,64,0.4239,36854124.39,5652,1755424,0.07,6,16.46,24,1.0418,23233696.39,2951,1411850,3,2,9.0,0.585,37,0.6588,2013894.6,1578,122413,16.45
1852,8,64,0.4239,36854124.39,5652,1755424,0.08,5,45.36,206,0.013000000000000001,82413.0,20,1817,3,2,9.0,0.585,242,0.008,10112.0,16,265,38.16
1853,8,64,0.4239,36854124.39,5652,1755424,0.07,3,36.66,81,0.2525,3969877.0,744,108293,3,2,9.0,0.585,93,0.22899999999999998,815108.7,591,20137,40.48
1854,8,64,0.4239,36854124.39,5652,1755424,0.08,7,69.51,42,0.3781,2424599.0,399,34882,3,2,9.0,0.585,35,0.436,844169.2,365,12562,67.2
1855,8,64,0.4239,36854124.39,5652,1755424,0.07,2,24.57,219,0.0255,393849.6,166,16031,3,2,9.0,0.585,230,0.0189,50702.2,48,1737,29.19
1856,8,64,0.4239,36854124.39,5652,1755424,0.07,4,36.76,71,0.2473,1235689.8,103,33617,3,2,9.0,0.585,69,0.2698,336874.3,81,8830,38.15
1857,8,64,0.4239,36854124.39,5652,1755424,0.07,1,37.02,62,0.3524,5513999.6,1269,148934,4,3,9.0,0.585,63,0.36,1033152.3,892,27171,38.02
1858,8,64,0.4239,36854124.39,5652,1755424,0.07,6,16.46,24,1.0418,23233696.39,2951,1411850,4,3,9.0,0.585,22,1.0452,3696567.75,2232,219494,16.84
1859,8,64,0.4239,36854124.39,5652,1755424,0.08,5,45.36,206,0.013000000000000001,82413.0,20,1817,4,3,9.0,0.585,159,0.0222,23193.0,16,500,46.39
1860,8,64,0.4239,36854124.39,5652,1755424,0.07,3,36.66,81,0.2525,3969877.0,744,108293,4,3,9.0,0.585,81,0.2468,717731.4,513,20273,35.4
1861,8,64,0.4239,36854124.39,5652,1755424,0.08,7,69.51,42,0.3781,2424599.0,399,34882,4,3,9.0,0.585,34,0.3898,515757.8,293,8700,59.28
1862,8,64,0.4239,36854124.39,5652,1755424,0.07,2,24.57,219,0.0255,393849.6,166,16031,4,3,9.0,0.585,174,0.0394,104209.8,70,3299,31.59
1863,8,64,0.4239,36854124.39,5652,1755424,0.07,4,36.76,71,0.2473,1235689.8,103,33617,4,3,9.0,0.585,70,0.2812,271006.4,89,7576,35.77
1864,8,64,0.4239,36854124.39,5652,1755424,0.07,1,37.02,62,0.3524,5513999.6,1269,148934,2,1,9.0,0.585,51,0.4621,1322185.8,885,37256,35.49
1865,8,64,0.4239,36854124.39,5652,1755424,0.07,6,16.46,24,1.0418,23233696.39,2951,1411850,2,1,9.0,0.585,22,1.0692,5691444.8,2516,333600,17.06
1866,8,64,0.4239,36854124.39,5652,1755424,0.08,5,45.36,206,0.013000000000000001,82413.0,20,1817,2,1,9.0,0.585,199,0.0113,16450.0,15,345,47.68
1867,8,64,0.4239,36854124.39,5652,1755424,0.07,3,36.66,81,0.2525,3969877.0,744,108293,2,1,9.0,0.585,83,0.2365,779523.2,546,23898,32.62
1868,8,64,0.4239,36854124.39,5652,1755424,0.08,7,69.51,42,0.3781,2424599.0,399,34882,2,1,9.0,0.585,45,0.2647,292339.8,265,5427,53.87
1869,8,64,0.4239,36854124.39,5652,1755424,0.07,2,24.57,219,0.0255,393849.6,166,16031,2,1,9.0,0.585,205,0.0283,93506.2,156,3976,23.52
1870,8,64,0.4239,36854124.39,5652,1755424,0.07,4,36.76,71,0.2473,1235689.8,103,33617,2,1,9.0,0.585,75,0.22,214254.7,80,5988,35.78
1871,8,64,0.4239,36854124.39,5652,1755424,0.07,1,37.02,62,0.3524,5513999.6,1269,148934,1,1,9.0,0.585,66,0.337,1865179.8,1061,52562,35.49
1872,8,64,0.4239,36854124.39,5652,1755424,0.07,6,16.46,24,1.0418,23233696.39,2951,1411850,1,1,9.0,0.585,21,1.1314,11199477.7,2720,698423,16.04
1873,8,64,0.4239,36854124.39,5652,1755424,0.08,5,45.36,206,0.013000000000000001,82413.0,20,1817,1,1,9.0,0.585,191,0.0129,31036.0,17,667,46.53
1874,8,64,0.4239,36854124.39,5652,1755424,0.07,3,36.66,81,0.2525,3969877.0,744,108293,1,1,9.0,0.585,81,0.254,1394489.3,638,40834,34.15
1875,8,64,0.4239,36854124.39,5652,1755424,0.08,7,69.51,42,0.3781,2424599.0,399,34882,1,1,9.0,0.585,49,0.2861,569206.6,323,7722,73.71
1876,8,64,0.4239,36854124.39,5652,1755424,0.07,2,24.57,219,0.0255,393849.6,166,16031,1,1,9.0,0.585,237,0.0216,138978.2,97,6753,20.58
